0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y_train
2328,398,2547,4690,18,80,3370,254,63,33,601,33,127,63,7,130,14,4651,55,87,2666,6,32,179,322,3,1336,36,33,20,5188,12,232,7,558,5,377,290,9331,1311,119,4433,3313,2547,18,80,3370,106,7,23,2,180,14,4433,4651,54,12,8,5,308,124,260,131,29,7,239,9331,1311,119,2547,5004,365,18,80,3313,3370,79,76,61,2269,59,3313,2494,7834,4433,4651,10,8,6679,2,19,22,32,288,1042,100,79,347,79,76,1
1564,279,1233,3,279,1233,423,94,62,3,110,234,77,5,843,66,103,348,223,2363,63,12,172,1764,325,9672,508,9673,192,1095,2191,818,9674,9675,7736,9676,162,1528,47,1764,4773,16,237,9677,9,991,6091,3636,4773,16,348,381,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,103,919,105,37,103,919,65,132,35,195,65,132,35,65,74,103,919,0
948,4,144,8,302,2,277,59,6,1,1346,933,233,6,269,251,66,3,70,991,4,2020,2,5,1242,4,699,144,122,19,38,1556,6,1299,3,12,6318,275,115,3479,2015,7327,13,26,8668,16,1414,144,3479,67,1083,6780,90,645,1075,10,2423,8,265,92,244,70,4,94,77,3159,936,9,440,66,50,1842,36,11,23,50,440,544,4,12,2162,2162,5928,13,26,1281,29,12,331,19,4150,6,3527,12,8,25,1365,12,8,1398,0
240,344,161,1292,2,3065,4,170,410,482,240,173,486,8,5,218,73,3957,9,3,6640,4337,15,894,705,47,136,37,105,37,13,65,296,35,99,74,136,37,42,46,8714,1616,802,2370,1299,54,261,1719,92,662,240,802,161,54,32,261,6,5,3065,111,5,662,240,344,161,1292,2,3065,4,170,410,482,240,173,486,8,5,218,73,3957,9,3,6640,4337,15,894,705,47,136,37,105,37,13,65,296,35,99,74,136,37,0
457,152,4785,11,2321,393,1,1813,1741,40,32,388,151,14,40,4,1854,6535,36,40,844,58,41,98,88,274,230,121,450,1,837,63,8,3296,14,11,2321,393,5,41,41,457,152,3,12,129,265,562,92,1,822,41,98,457,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
46,12,327,5600,3,5600,919,6,1,51,11,57,213,1,725,1718,3,329,12,1635,39,844,61,2175,58,1,2773,5135,1167,1237,262,7,1065,11,40,2862,2,5907,12,15,39,202,43,264,12,1155,24,1757,661,1260,1329,632,795,42,136,742,13,296,35,632,795,42,433,163,81,2772,450,42,457,41,98,356,108,1037,43,108,43,359,43,501,815,15,190,2900,4864,222,31,1958,136,37,105,37,13,65,296,35,99,74,136,37,0
175,142,392,363,187,24,144,83,7,180,101,230,7,142,392,19,427,2,807,576,6801,676,6488,137,107,35,7310,12,57,276,4812,4,1,8440,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
28,5,3371,596,33,20,333,9,1139,93,130,2,117,22,133,14,8,38,553,2,96,38,1673,613,50,544,8,685,33,30,2024,7,51,29,7,20,333,2,19,3215,22,133,18,5,1521,10,55,2379,1140,106,181,13,26,6337,16,20,333,9,9863,3,947,3642,75,29,10,8,7,92,79,15,1,255,3,913,54,1,335,3,46,4,45,3133,30,401,7,2,19,329,22,45,255,435,181,2,13,26,6337,16,215,113,1
1,580,5522,20,5900,282,11,3343,18,5900,88,282,121,920,14,61,24,10,7,3343,15,58,3852,144,3,58,3852,1346,254,362,92,108,4,1,4134,4,1,933,1801,214,87,152,100,344,38,5388,2024,15,3172,4,197,3,585,300,393,1,89,3172,4,197,49,10,5,245,426,424,5,1975,3336,197,62,12,738,19,263,524,7,1239,234,1978,4,1192,261,20,5,402,1184,2,117,72,566,1975,627,14,671,4,357,3478,9,86,0
2918,2,1,52,3614,330,1,1314,52,55,5,60,225,4,67,142,19,7794,3,573,1,4,1,382,112,20,6,1,636,4,14,60,112,3,142,19,3447,24,206,3,4696,2207,38,3985,799,6,1685,8,167,2,2624,225,3,172,25,1,330,144,6,118,382,335,11,856,14,39,1954,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,98,108,352,31,453,165,388,72,151,1,1662,59,145,194,186,12,142,19,13,26,16,67,2,13,26,6221,319,349,521,4736,12,59,11,482,12,59,27,25,1591,1575,2,5,520,3,1553,22,244,465,272,62,11,239,30,1169,12,2,1,2907,1639,188,868,1160,105,37,13,99,74,0
1166,547,930,1010,2781,2166,2166,18,534,54,133,2861,190,4,948,5109,308,19,28,391,9399,414,72,69,120,308,19,6,335,154,709,16,100,2416,385,64,64,100,2416,17,82,1096,17,1508,862,3,72,69,120,198,6169,1,1297,1701,729,7,7,30,19,3144,27,949,5062,64,32,387,756,2,19,329,22,45,739,6,105,37,100,813,17,52,120,6,1,897,505,347,3,79,215,100,600,1131,484,9,17,52,120,2,19,329,1
222,95,678,6,2292,48,269,48,5,1783,60,148,10,9619,2292,18,244,10,376,297,3777,31,5786,61,59,2,108,95,325,350,452,435,217,4550,56,340,16,410,140,340,6,1,167,505,14,112,8,284,6,2325,4,1,2311,800,972,2976,325,972,2976,1766,5,41,162,4,131,2977,519,4479,2,7,27,1,1426,4,14,72,69,122,19,2885,28,50,423,2,7,27,649,5,473,2,52,120,18,1,624,215,6,1,167,190,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5370,103,646,97,430,5370,103,646,97,284,767,593,630,47,252,179,165,1357,87,3505,1,737,15,1909,9,24,263,24,458,87,2420,51,1302,160,3462,2315,10,4,2955,8,25,5,987,156,151,676,1860,12,1234,1291,5,987,2,1,262,21,1,1092,50,374,12,40,5,618,3490,987,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2471,5,353,1,46,121,1107,58,8,58,163,3626,3999,3,5484,3203,4237,21,244,73,10,121,459,39,4251,40,1021,4,8550,4,81,2128,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,88,2431,176,25,6751,22,38,5989,8219,30,772,19,2756,2,2319,6647,7821,3,4757,1257,0
94,1754,56,28,31,1332,64,64,56,734,68,15,523,4,545,21,44,33,2582,70,217,317,27,88,286,94,18,1,186,509,910,1,1411,317,3,300,33,2416,1,317,33,30,2582,12,27,88,308,19,189,5463,7,20,550,14,377,290,126,7,23,897,1734,2,216,52,590,1499,377,217,3142,21,578,29,7,616,7,23,330,14,112,6,425,21,449,2,19,329,22,45,2009,37,79,76,729,7,3,33,2524,9,70,3267,1
27,1442,1311,959,4,1801,59,1262,8791,1349,4193,2,354,704,821,2,60,3093,1952,2787,236,187,6,463,12,30,2,836,976,48,738,483,351,17,9542,2,1138,15,1,107,59,9,1362,5233,3372,1229,2,261,547,3685,393,4161,123,183,64,1,72,69,120,9,17,210,2463,1115,103,646,97,3369,1863,39,3765,2377,8806,140,70,643,771,21,1954,6331,158,16,317,2928,310,1634,389,158,1279,32,527,334,530,47,527,664,477,32,387,756,0
549,7,331,657,12,1047,426,51,172,318,160,10,4304,2,80,7873,1594,21,80,3413,162,227,970,970,2285,35,10,5,4105,8,2371,92,5,4366,8,50,44,2,191,4282,15,4283,1,386,92,1,511,10,5,4198,687,8,2371,4033,408,133,92,5,4284,46,1,2750,4,4456,8,5,13,78,2285,35,970,1795,1983,686,566,502,4274,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,347,8,1,872,4,17,1772,335,12,40,2891,27,12,15,990,451,506,47,28,894,1152,356,234,1586,4,3942,15,5,829,4596,83,33,30,454,7,38,1397,10,30,49,1,2204,189,357,9,57,5,4700,4,1,423,520,17,6627,61,188,317,15,1,35,79,76,13,26,16,692,1044,813,692,372,561,79,2,215,13,26,16,692,1044,813,692,561,13,256,16,99,74,191,1
30,19,6418,44,5549,5897,92,70,89,2421,83,333,28,533,3,288,2948,1954,6,2611,1,175,1,218,4,75,2,19,3773,5541,3,3215,122,25,19,1,68,493,36,12,8,38,493,10,743,19,2523,203,5,1533,1,139,2262,2668,1154,1147,2632,792,1857,1942,2669,846,368,12,122,1687,1178,9,118,2734,3,2656,2546,1,277,4,1,177,55,25,87,328,2809,2,544,2316,2735,2810,3,1098,4,1,1749,2811,13,256,16,99,74,191,0
2938,1306,599,18,46,219,286,7,34,19,3848,32,704,280,1049,3848,1356,111,1,35,21,27,468,3848,269,62,1128,9,891,428,8004,3,807,1041,1,1630,61,50,44,2157,29,1,180,8,6,1,69,33,8145,6,2756,1149,93,20,57,896,54,18,50,280,1266,280,21,128,29,7,23,313,280,694,748,8,1577,1267,1,339,558,52,2,216,44,82,154,3,188,62,2,286,2,19,914,238,1,37,410,215,6,1,167,190,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2597,97,893,47,281,638,113,176,47,281,545,851,763,31,31,13,26,16,0
617,3,77,19,70,44,2358,92,1335,52,1450,1111,514,2,48,5,7586,15,12,81,11,160,2123,3284,142,19,231,5,18,159,8087,9,1324,10,23,515,2,49,18,144,50,1955,474,365,18,5,906,10,463,121,2245,904,8,25,2123,3284,15,1,89,885,11,160,152,5,2270,2,6552,388,7865,760,567,142,142,1098,115,10,3404,1899,1867,8,1,3238,134,2,614,3,941,17,1867,13,1867,1899,16,279,1769,256,16,99,74,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1776,5,418,1833,4,144,282,51,168,6694,29,11,137,175,5,112,1,259,10,12,40,1947,36,29,11,922,365,3,309,5,180,15,1,2204,189,112,10,40,1065,106,12,320,161,1,4555,3,24,206,579,144,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
10,255,376,18,46,21,209,435,4878,1151,2,85,266,2399,687,235,4686,1,2217,7312,9,1,2461,5496,20,504,229,2,778,1464,895,2461,157,533,282,2,1,778,3893,157,255,533,282,2,1,778,3893,1464,5270,5,778,4842,2,85,1710,1513,554,157,993,1,533,1513,778,12,142,19,460,2,255,152,3893,157,79,1,189,134,7,34,721,152,68,157,79,970,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4751,2883,4751,1393,852,2914,1330,253,852,4751,3,29,10,1,1839,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2975,2263,16,3012,47,281,375,83,252,453,176,1028,375,522,47,501,453,1238,318,1896,10,3367,31,55,5,164,2336,11,8906,126,965,1,15,14,183,15,39,194,440,543,338,2263,618,92,8,1,125,213,9815,31,13,16,47,281,581,370,0
80,194,225,4,447,4,411,6,89,719,11,91,160,458,70,3622,9,497,1047,1159,1299,265,890,2,3179,1441,3,562,461,73,5,44,6833,263,943,987,3,121,2911,805,390,15,811,10,9,103,29,314,302,2,2578,117,15,2155,575,938,5,2327,4,8504,282,769,144,769,420,144,8,25,239,10,147,117,29,7,91,48,470,144,1667,1374,3148,123,7009,5452,2,144,8,788,283,3,93,320,48,665,4,420,144,207,350,1972,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,6574,16,6575,6576,1188,6105,6577,176,25,26,6574,16,6575,6576,1188,6105,6577,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,1322,81,1322,176,47,108,581,894,273,102,349,837,1,196,142,842,3241,10,3804,30,9960,4409,2258,83,1,4716,148,8,54,259,5,150,4,3008,0
127,22,36,214,392,601,10,1,134,334,73,137,3,3479,135,19,2018,848,8,29,71,149,5,2511,4,353,1348,33,34,8400,101,2512,289,15,84,5471,197,46,8,3,83,5,112,8,1258,6,1047,334,7,34,788,147,807,10,90,144,1252,28,9807,16,13,26,9807,16,50,164,223,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,32,1819,14,15,1,1265,14,1855,13,832,319,349,342,171,113,3,53,279,7894,5381,3630,5501,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,7314,385,9,1,174,234,49,11,23,1,2746,10,661,30,860,14,46,121,1223,29,11,7704,7,50,25,28,32,970,8454,632,795,42,332,230,4434,2226,1121,42,332,13,4149,1680,97,48,17,56,52,22,26,97,3935,27,136,37,105,37,13,65,296,35,99,74,136,37,0
451,419,281,638,1637,13,66,237,97,518,845,999,352,606,419,43,43,163,1175,998,27,1806,15,1424,451,419,453,545,9822,13,66,237,97,518,845,999,352,606,419,530,1578,47,1806,32,387,756,7,23,330,14,112,126,7,1080,2,12,15,66,237,2,490,550,14,3,89,282,22,66,237,21,2,434,44,282,21,229,17,918,100,181,2,17,332,306,13,66,237,97,39,282,7,34,500,6,3,229,17,918,22,71,0
852,3,762,10,266,1,2072,1,265,3796,571,3,496,161,2603,2,1599,15,2,76,45,1927,4,1921,5383,30,96,17,4622,1654,3,17,1540,1018,57,333,28,101,13,8632,16,6997,13,8632,16,6997,4793,1,3081,5383,15,1,123,269,5383,6,6436,2183,31,5786,4,285,686,3644,3644,4,1,7114,2494,272,2676,4433,5383,1567,3379,13,16,6997,13,16,6997,2,19,914,238,14,105,37,474,814,17,473,1297,3,366,215,1106,6,1,167,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,1717,35,176,25,1,358,994,2,124,38,663,2530,71,20,38,6749,402,4,101,76,3,1,1348,11,1696,28,149,8699,11,40,333,9,1,2792,1,357,11,1819,4954,24,1,297,4,5092,779,14,1003,8,68,1056,6230,1,5092,2530,4,3930,8,276,357,147,7490,92,11,129,5175,255,31,956,41,385,31,13,26,1168,864,41,13,26,1777,16,1861,577,0
1836,4,6351,2,1142,22,392,5,706,6,1661,2,45,637,3839,363,180,94,54,28,26,16,79,76,2,1041,14,979,29,8093,139,8093,98,1112,79,29,1363,1297,41,345,13,26,16,305,1003,79,541,14,8,25,5,144,52,14,52,40,284,2,7,126,17,52,40,3047,6,15,5,509,3701,2,19,5,1121,2009,29,7,77,77,73,2,19,329,22,45,37,2125,76,2,4702,17,448,3,7,30,268,216,276,52,22,94,1
5,750,40,365,6,511,2106,707,2073,1,4026,15,3742,14,8,571,4,104,7,91,130,2,127,51,84,147,4,12,8,835,2,1,6188,5534,6216,9,1352,11,72,11,34,5004,70,4,535,2747,4420,22,39,194,5534,21,11,34,19,5345,3,181,168,1,2831,1430,6,1,1793,1,1397,8,10,118,835,2,3,106,4,411,458,1,3001,5004,446,662,2349,2286,4877,8,14,5,935,1815,585,2013,24,1,249,8,5,750,650,2879,0
222,608,1380,4121,136,72,4121,31,41,453,4558,775,136,425,407,4121,31,41,453,4558,775,136,8,25,744,608,1380,4121,7,34,57,366,1,154,4,1,154,3,274,3,128,1,433,36,1,951,6217,30,25,117,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,221,273,456,1644,15,252,630,352,1394,3116,114,1,8744,75,3064,5,678,46,15,1,9318,6,1,341,4,5,2869,1079,3481,203,5,1533,1,139,2262,2668,1154,1147,2632,792,1857,1942,2669,846,368,12,122,1687,1178,9,118,2734,3,2656,2546,1,277,4,1,177,55,25,87,328,2809,2,544,2316,2735,2810,3,1098,4,1,1749,2811,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
94,341,403,1,1120,4,1336,77,239,19,29,53,4720,550,32,166,1232,513,22,5035,6318,5035,77,437,9739,11,23,635,6,5035,3,409,4427,36,121,25,2269,993,15,507,10,921,15,6,10,583,835,2,39,9339,18,84,1,196,376,59,71,51,121,5,398,6780,15,85,4,1,670,63,11,49,127,8,10,15,1061,1,20,645,4922,18,80,533,1284,6,1336,3,1,55,87,459,2275,111,1,185,1079,1394,3116,4888,188,16,0
131,114,51,495,2450,9,5,471,850,4,1004,5768,2427,3,5,306,13,103,97,1845,5768,113,173,33,37,830,1372,2506,573,11,77,8941,1387,2,10,403,564,12,142,19,5,57,1650,63,77,49,2,5,455,4756,8,2108,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,103,919,105,37,103,919,65,132,35,195,65,132,35,65,74,103,919,0
8,56,1428,3,7,20,337,50,612,21,4497,33,20,333,9,166,1139,93,20,1230,58,424,5,2532,229,6,80,251,842,178,874,61,100,471,1,335,347,154,120,962,295,1550,583,52,133,219,89,219,188,62,5109,1483,613,100,1142,46,516,1272,7775,3727,21,44,1,6957,7,473,1,6957,7,30,297,954,1,251,7,392,6161,4,2,19,329,22,14,37,100,473,18,215,6,1,167,190,3,7,30,19,329,291,375,484,1
58,234,17,448,8,8488,17,448,40,2760,9,46,4,1,339,1324,31,7,1462,2,500,115,17,9,111,5,416,41,17,448,40,328,15,5,144,37,3,4958,81,1,1963,448,388,1104,7,59,9,8488,29,7,449,2,100,181,2,1,339,186,13,26,16,7,49,25,143,2,49,446,2,19,329,22,14,52,37,14,8,5,46,62,105,2,5857,7,10,7,20,329,368,7,122,473,18,1,624,215,6,1,167,190,1
1,8283,4185,67,627,420,2075,4747,239,3602,14,68,5,444,229,9,405,1732,577,12,8,159,156,4953,632,795,202,43,6265,18,1,8283,2541,11,160,163,81,122,23,24,156,1,4515,229,2,577,8,231,27,632,198,938,178,5,275,28,41,31,31,1768,1721,22,1,90,788,993,10,14,172,811,63,681,2,19,510,51,29,17,4747,275,3602,2154,4,8283,8,25,1,1005,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
1345,3,2436,1484,3,90,796,2014,636,1563,3,400,4229,2103,223,1848,1443,787,215,7697,3,8031,1411,2016,2989,3,1615,6854,1888,1615,2266,3282,3,766,2990,2235,205,3,960,5195,1,6366,148,683,934,3,1724,922,187,17,8414,5813,62,2613,108,224,185,6,171,517,4,1901,9,56,82,3,48,56,31,416,2233,4,3487,79,76,7,20,550,14,52,24,5,2009,2,1,739,6,682,105,37,2,215,576,22,32,924,6156,57,79,76,1
0,0,0,0,0,0,0,0,0,348,2837,289,1372,66,4,8830,2,812,8,28,1283,69,103,113,456,190,31,66,4,8830,2,812,8,28,1283,69,103,113,456,190,171,135,7,180,17,1775,166,8267,1295,6,39,274,28,32,676,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,919,105,37,103,919,65,132,35,195,65,132,35,65,74,103,919,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2341,3762,16,367,893,113,176,47,281,1864,1147,384,4015,2,540,14,59,2454,3,521,616,73,9632,1,367,2199,176,877,212,1093,5,1431,22,902,1,653,11,741,2,4487,59,1,117,15,635,3762,16,198,11,2558,12,238,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,47,32,387,7,77,50,817,73,94,2,401,7,21,616,10,7,14,52,6,425,100,79,76,2,257,1
983,61,1207,43,43,2175,29,7,66,328,6,1,6534,631,7,34,14,2,1207,1887,133,235,1207,394,36,10,437,680,10,7,23,2,23,235,450,15,1,1811,2,48,1,4704,18,235,459,7507,27,209,5117,450,28,1,189,62,14,4853,1,262,10,11,743,309,2,1,7001,2,180,54,1,60,69,36,385,9,1,4168,11,323,66,10,9,85,89,3129,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
487,703,56,734,91,600,576,2,1098,4685,2,4211,17,264,3,17,1306,82,79,76,9,44,340,3,2,169,33,856,7,1753,550,372,319,377,290,785,7,23,330,14,377,290,126,7,23,897,1734,2,216,968,798,52,590,1499,377,217,3142,21,578,368,29,7,449,2,257,22,14,52,37,100,79,76,100,600,41,81,712,9,94,2,215,17,52,120,7,122,216,519,785,22,94,641,10,62,9,67,33,2524,729,7,1
493,254,6,1,69,61,8,1515,41,1,249,956,14,432,28,13,66,237,97,771,845,999,352,384,630,43,13,224,224,97,31,13,26,16,41,13,26,16,839,5481,1578,47,1806,32,387,756,7,23,330,14,112,126,7,1080,2,12,15,66,237,2,490,550,14,3,89,282,22,66,237,21,2,434,44,282,21,229,17,918,100,181,2,17,332,306,13,66,237,97,39,282,7,34,500,6,3,229,17,918,22,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,171,1322,176,47,108,9827,763,1507,273,102,109,8595,434,1305,2,5102,9,0
337,67,235,8,450,12,2323,86,455,1759,4559,8,6748,207,62,28,67,386,235,578,86,1,190,11,486,1,112,58,11,79,1,190,3,12,578,86,1,4451,505,3,2323,86,1,4559,8,1728,3,1375,86,1,112,70,945,15,10,9368,8831,13,26,97,13,26,16,3367,2934,146,4293,2401,477,5268,1,834,125,4291,3,5763,1290,311,26,2401,16,2934,2401,16,235,857,105,37,235,857,287,16,195,1186,287,16,99,74,235,857,0
0,0,0,0,0,0,0,0,300,708,5,62,114,651,11,994,2,127,29,11,135,684,5,733,9,136,15,1,37,21,29,11,129,2,401,1123,385,156,230,7,998,7,135,23,957,57,6,341,212,7,149,28,12,11,91,658,1794,51,91,1126,70,571,156,11,23,51,155,1794,10,11,331,1527,67,1348,11,181,138,1275,259,3,5999,121,25,1487,57,2,7,385,136,37,105,37,13,65,296,35,99,74,136,37,0
6,40,4584,6,6663,213,9,8230,923,15,8507,4459,3,30,8944,556,6,1,138,432,2587,581,630,767,560,47,3826,11,9,825,3,9,4344,3611,1899,1867,8,1,3238,134,2,614,3,941,17,1867,13,1867,1899,16,279,1769,4658,236,531,1385,98,1856,56,131,260,821,61,13,94,79,236,16,3125,3126,2429,2101,491,2,257,22,14,150,140,38,52,2,1316,257,1456,16,17,66,4,236,531,8,167,2,13,1038,236,16,340,589,0
620,10,23,1462,2,594,59,80,4496,14,8,353,106,446,465,770,625,14,8,25,5,48,1452,873,2423,17,642,620,172,25,23,2,19,17,642,288,286,68,29,7,20,1230,31,1332,56,41,1141,112,49,25,1692,27,52,3,91,181,2,2266,223,3620,2,14,1,1264,7,3528,3,5663,3053,187,32,3189,4,3227,3,1706,1068,30,3824,59,2,174,7,1,435,619,4,3662,8,5,1189,9,174,76,2,19,329,22,14,105,1
